municipio,candidato,partido,ano,proposta_1,proposta_2,proposta_3,proposta_4,proposta_5
TERESINA,TRUTIS,PSL,2020,Fim da verba de publicidade dos gabinetes do prefeito e da vice-prefeita.,"Introduzir o ensino do xadrez em 100% da rede curricular, com capacitação de professores e material novo.","Criação do Programa Adote um Universitário – Incentivos fiscais para empresas que arquem com os custos de mensalidades universitárias de estudantes oriundos da rede pública de ensino na área da saúde que, em contrapartida, prestarão serviços na rede pública de saúde.","Criação do Programa de Saúde Ocular Estudantil, garantindo exames e entrega de óculos de grau gratuitos à alunos da rede municipal de ensino.",
TERESINA,ABILIO,PODE,2020,Criar a residência médica em Saúde da Família com o MEC e Ministério da Saúde,"Criar um Órgão de Atenção à Saúde da Pessoa com Deficiência na Secretaria de Saúde: planejando, coordenando, e executando as políticas de atenção à Saúde, habilitação e reabilitação da Pessoa com Deficiência no Município","Calendário anual de competições interescolares, com contagem de pontos nos mais variados esportes","Portal de compras municipais na plataforma de marketplace, automatizando o processo de licitação e compras governamentais com 100% de transparência em tempo real",
TERESINA,AÉCIO RODRIGUES,PSL,2020,"Implementar o projeto “Prefeitura no Celular”, assim modernizando a máquina pública, com ampla utilização da Tecnologia da Informatização visando digitalizar todos os processos administrativos;",Permissão para que as áreas comuns das escolas sejam utilizadas pela comunidade aos finais de semana,Utilização de drones para captação de imagens e identificação de criminosos em zonas de alta periculosidade.,Conceder isenção nos alvarás de abertura de novos empreendedores autônomos;,
TERESINA,EMANUEL PINHEIRO,MDB,2020,"Serão instituídas ações de capacitação permanente que serão coordenadas e aplicadas pela Escola do Servidor Público Municipal que consiste em um Centro de Capacitação e Treinamento destinado aos servidores da Prefeitura e da Câmara Municipal, sendo que o projeto de lei que cria a escola já está em tramitação na Câmara Municipal.","Um Canal Direto de Comunicação para os sindicatos e associações, a fim de que suas reivindicações e sugestões sejam conhecidas pelos gestores municipais e sirvam como norte para a construção das políticas públicas destinadas aos servidores.","A ampliação e reforma do Mercado do Porto, que gerará novos comércios e consequente novos empregos, somado a revitalização do Mercado Municipal que em conjunto a revitalização do Centro Histórico, trará vida noturna ao centro de Cuiabá.","A implantação do Alvará Automático garantirá maior celeridade a concessão dos alvarás, uma vez que serão expedidos automaticamente pelo sistema, em até 24 horas após o pagamento da taxa de Alvará. A garantia de um salário mínimo de benefício mensal à pessoa portadora de deficiência e ao idoso, desde que comprovada a impossibilidade de prover a própria manutenção ou de tê-la provida por sua família, conforme assegurado em lei.",
TERESINA,GILBERTO LOPES FILHO,PSOL,2020,"Mecanismos de democracia direta que valorizem a participação popular, como plebiscitos, referendos e consultas públicas, bem como fortaleceremos as conferências e os conselhos municipais.",Passe livre irrestrito para estudantes e pessoas desempregadas,"O Conselho Gestor de Saúde nos bairros, como um lugar mais próximo do cidadão para a tomada de decisão sobre a política de saúde",Novos conjuntos habitacionais nos vazios inseridos nas áreas urbanas consolidadas,
TERESINA,GISELA SIMONA,PROS,2020,"Implantar programa de contratação de servidores exclusivamente comissionados, com as devidas qualificações para o desempenho das funções.","Diminuir em 50% (cinquenta por cento) o número de imóveis locados pela prefeitura, reutilizando prédios de outros entes e/ou construindo novos prédios.","Criar o IPTU SOCIAL, aumentando a faixa de isenção a aposentados, pensionistas, inválidos e viúvos que recebem até cinco salários mínimos, proprietários de único imóvel.",Criação do cemitério de animais,
TERESINA,JULIER,PT,2020,NÃO ESTÁ NO SITE DO TSE,,,,
TERESINA,PAULO HENRIQUE GRANDO,NOVO,2020,"Premiar professores por desempenho com impacto decisivo da avaliação dos pais, não apenas financeiramente, mas em termos de reconhecimento e progressão na carreira.",Implementar um programa teste de vale saúde (vouchers) para contratação de planos de saúde privados pela população de baixa renda,Liberar as opções de transporte coletivo alternativo (micro-ônibus e vans),Desenvolver parcerias público-privadas para transferir a gestão dos principais parques e ambientes de lazer da cidade,
TERESINA,ROBERTO FRANÇA,PATRIOTA,2020,Celebrar convênios e parcerias com o chamado Sistema S e outras organizações para ofertar cursos de formação de jovens aprendizes.,Informatizar todas as unidades escolares,"Recuperar e recompor as matas ciliares, revitalizando as nascentes dos pequenos mananciais do município.",Criar e implantar o projeto “Horta para todos” em todas as regionais da cidade.,
TERESINA,CAMILA LANES,PC DO B,2020,"Criar o Programa Curitiba perto de você, com equipes interdisciplinares dos setores de infraestrutura urbana, social, educação e saúde para percorrer os bairros levantando as demandas e promovendo o acesso da população às Políticas Públicas.","Política Municipal de Combate ao Racismo e a valorização do patrimônio cultural da cultura Afro Brasileira de PG. O resgate do Clube Social Negro, a proteção das Comunidades Quilombolas e das manifestações Religiosas e outras ações culturais como o carnaval.","Criação do Programa Municipal de Agricultura Urbana (Coberturas Verdes, Paredes verdes, Agricultura Vertical, Parque das Hortaliças, Apicultura Urbana, incentivo a Agricultura Orgânica)","Programa de Hortas Comunitárias em espaços públicos e privados para a geração de alimentação, trabalho e renda.",
TERESINA,CAROL ARNS,PODE,2020,"Será implantada uma nova política tarifária que, entre outras diretrizes, contemplará, ao longo do tempo, a adoção da tarifa livre (sem custo para os usuários).","Renovar os acervos das bibliotecas escolares, expandindo seu atendimento para a comunidade e não apenas para os alunos da escola;",Ofertar a modalidade de educação para os jovens de 14 a 25 anos que por diferentes razões evadiram ou estão com significativa distorção idade-série e ortunizar que façam concomitantemente uma formação ou capacitação profissional e dar um direcionamento para vagas de emprego.,"Criar a Curitiba Film Comission, um órgão para apoiar a produção audiovisual em locais públicos.",
VITÓRIA,CHRISTIANE YARED,PL,2020,"Promover estudos de viabilidade para criação de uma companhia municipal de balé com parcerias entre a Prefeitura, empresas e escolas tradicionais de balé;","Incentivar os micros e pequenos negócios como bares, restaurantes, lojas, salões e academias terão apoio fiscal, diminuindo a carga tributária municipal. O município fará, uma revisão tributária, para que possamos ajustar, quem ganha mais pague mais e quem ganhe menos pague menos.",Programa desperdício zero com metas ambiciosas para reaproveitar tudo no lixo que é reciclável capacitando e mobilizando todas as partes interessadas e envolvendo os cidadãos;,"O desenvolvimento de uma plataforma que permita ao produtor entrar em contato direto com o comprador, facilitando assim aquisição de produtos de qualidade com uma relação ganha-ganha;",
VITÓRIA,DIOGO FURTADO,PCO,2020,PARTIDO POSSUI PROGRAMA ÚNICO PARA TODOS SEUS CANDIDATOS,,,,
VITÓRIA,DR JOÃO GUILHERME DO NOVO,NOVO,2020,"Escola de Aperfeiçoamento para professores, diretores e gestores para que haja uma equidade de preparação na Rede Educacional do Município.",Criação de um programa de Telemedicina municipal permanente para atendimento de consultas ambulatoriais e de especialidades.,Patrulha Maria da Penha: Plantão no final de semana e noturno para atendimento de mulheres com medidas protetivas. Aproveitar o aplicativo para situações de assédio no transporte coletivo.,"Proposição de uma lei de aluguel social para famílias em pré-situação de rua, ou reinserção.",
VITÓRIA,ELOY CASAGRANDE,REDE,2020,"Construir um calendário anual de todas as atividades artísticas e culturais da cidade de Aracaju em diálogo com o Conselho Municipal, grupos e fóruns;","Incentivar as HORTAS URBANAS DE BAIRRO nestas áreas, a fim de criar um Programa de Segurança Alimentar que inicie nos bairros e ao qual todos tenham acesso;","Incentivar o consumo de combustíveis menos poluentes, principalmente por veículos do transporte público;","Criar e implantar o Programa “Resíduo Orgânico não é Lixo” para separação do resíduo orgânico doméstico, das empresas, pontos comerciais, bares e restaurantes. Este será compostado e transformado em insumo as plantas e flores dos parques e para as hortas urbanas;","Criar o PROGRAMA IDOSO ATIVO alavancando atividades em que o idoso possa representar um ATIVO para a cidade, através de participação em empresas, ou criando novas incubando empresas nas Incubadoras existentes na cidade ou mesmo realizando tarefas de interesse no seu bairro, tais como cuidado de hortas urbanas, atividades de capacitação, etc.;"
VITÓRIA,FERNANDO FRANCISCHINI,PSL,2020,"Destinar, nos eventos festivos tradicionais de Aracaju, a exemplo de réveillon, carnaval, São João e São Pedro outros, aos artistas e grupos musicais locais, o mínimo de setenta e cinco por cento do orçamento destinado para a sua contratação, com cronograma antecipado e pagamento imediato, tão logo se conclua o evento.","Seguindo critérios de respeito às estruturas familiares, de resgate aos valores e à ética, objetivando uma formação sólida e crítica, será ofertada às comunidades a possibilidade de implantar Colégios Cívico Militares a partir das sextas séries do ensino fundamental.","A Saúde 24h será um programa destinado à ampliação da oferta de consultas e exames eletivos, em horários alternativos (noturnos e finais de semanas), principalmente para crianças, mulheres, idosos, portadores de necessidades especiais, e cidadãos que necessitem de horários alternativos de atendimentos.","Criação de espaços organizados para que que os artistas grafiteiros possam manifestar a sua arte. Esses espaços devem receber iniciativas de artistas profissionais, mas também em especial de amadores, jovens que veem na grafitagem uma forma de manifestação e desabafo, masque não possuem um espaço dedicado para o exercício de sua manifestação.","De maneira revolucionária integraremos todas as informações disponíveis em banco de dados públicos. O cidadão Curitibano passará a ter uma única referência de identificação, independente de RG, CPF, Carteira de Trabalho, Cartão Transporte, Carteira de vacina, todas as informações estarão vinculadas ao Cartão Cidadão. A partir desse cartão que estará disponível sob a forma de tarjeta magnética, smartfone, reconhecimento facial ou biometria, será possível minimizar as vulnerabilidades e ampliar os atendimentos de cunho social, de saúde, de educação, enfim de todas as áreas que impactam a segurança."
